song_id,danceability,energy,key,loudness,mode,explicit,speechiness,acousticness,instrumentalness,liveness,valence,tempo
2o93nxXpE5bhlAQxyPB779,0.705,0.877,4.0,-7.087,1.0,0.0,0.0399,0.166,1.82e-05,0.0609,0.593,105.088
21F6n84wTt1dilRZ0SKsn1,0.41,0.905,7.0,-5.535,0.0,0.0,0.0434,1.5e-05,0.00245,0.107,0.403,84.001
1p2460gsFzAH46mPneG0uL,0.542,0.438,7.0,-16.024,1.0,0.0,0.164,0.554,0.764,0.122,0.358,186.637
79DaDiGhVkVQj8c6jmOffI,0.273,0.933,10.0,-6.599,1.0,0.0,0.0988,7.71e-05,0.763,0.232,0.314,85.194
1txrl0wC8vxf6kbSVnH40s,0.449,0.537,4.0,-6.062,0.0,0.0,0.028,0.0276,0.000226,0.361,0.289,150.819
67gauLFb25vQYR7qMhNnTT,0.245,0.915,1.0,-8.992,1.0,1.0,0.0718,9.86e-05,0.704,0.633,0.482,101.017
0FTiNyzrfZKCe56oSajsVm,0.609,0.464,1.0,-8.772,0.0,0.0,0.0627,0.306,0.431,0.152,0.786,120.392
4NeOWqHmlrGRuBvsLJC9rL,0.771,0.68,11.0,-5.881,0.0,0.0,0.224,0.277,1.18e-05,0.682,0.808,119.952
4ZwZqdvWVhFkB3aDrZfbLY,0.407,0.597,0.0,-7.615,0.0,0.0,0.0325,0.823,0.76,0.11,0.132,124.033
3TC1g3YgznXQLEW4hyZr3Q,0.454,0.563,9.0,-7.994,1.0,0.0,0.0305,0.518,0.698,0.167,0.261,127.488
5Ujk0RUKPYapTn3q7WEyER,0.59,0.347,5.0,-18.169,1.0,0.0,0.0492,0.928,0.063,0.676,0.453,156.989
6SMHgPgNkhe9lneNTbgtel,0.822,0.457,6.0,-10.937,1.0,0.0,0.235,0.214,0.000397,0.0766,0.73,99.16
5OjnJJudoyFoX1mCDH7eqn,0.77,0.505,8.0,-7.681,1.0,0.0,0.048,0.268,0.000158,0.0608,0.859,139.969
1ddCwCW1WXcCB9LrERslCD,0.596,0.751,5.0,-4.812,1.0,0.0,0.0485,0.027,0.0,0.113,0.556,95.964
0lIRCdbjxkgWRXrWk5o0mG,0.664,0.493,1.0,-11.741,0.0,1.0,0.0312,0.417,0.97,0.132,0.395,110.504
3wBqON2EX3QFDyFLvl1Tcv,0.592,0.863,3.0,-7.093,0.0,0.0,0.0373,0.00463,0.0336,0.0568,0.472,120.223
4huQlewb4Z3UH0wcww8HdC,0.503,0.98,9.0,-3.141,0.0,0.0,0.0707,0.00175,0.0,0.49,0.814,140.085
5XPpizt2S1gtSuPbFgUVBR,0.733,0.701,5.0,-6.668,0.0,0.0,0.033,0.055,9.2e-05,0.169,0.732,98.118
5qa8v7jexUenGrOgcuZAuU,0.678,0.386,0.0,-10.112,1.0,1.0,0.0366,0.19,0.846,0.106,0.41,78.02
1DIGB5kZKiHnEb2uWxzjzY,0.444,0.953,0.0,-1.644,1.0,0.0,0.199,0.023,0.0,0.144,0.609,189.79
4A2OuywV9m5FS6g4Z0BizY,0.506,0.388,3.0,-12.93,0.0,0.0,0.0332,0.918,0.656,0.227,0.305,149.898
3U9Kkv90QElks0pzIgfAxw,0.626,0.453,9.0,-10.118,1.0,0.0,0.0269,0.112,0.226,0.0539,0.615,129.402
0dgdP5q0irOwAn7hEvEep1,0.481,0.479,3.0,-13.366,1.0,0.0,0.0325,0.476,0.00105,0.271,0.552,95.274
04jVI9b47yK2MOIXYsF4rJ,0.535,0.603,11.0,-8.321,1.0,0.0,0.038,0.00644,0.0,0.0797,0.543,171.989
2DRcaAO76feWOoWCWP1cPp,0.504,0.429,8.0,-12.735,0.0,0.0,0.232,0.0145,0.00149,0.628,0.33,83.711
1Sun6mPkWpoOAiOALtgkzU,0.464,0.116,2.0,-23.164,1.0,0.0,0.0783,0.355,0.152,0.0773,0.39,97.545
1OCIBkis9Lh6AxDSVKksWs,0.179,0.875,1.0,-5.543,0.0,0.0,0.0439,0.000259,0.807,0.203,0.0778,157.083
0NFLqonz8hf3zxcsrAp7ZP,0.354,0.761,1.0,-7.754,1.0,0.0,0.0344,0.0119,0.000141,0.708,0.494,142.442
4mrR64jwacrmiZluhBelDB,0.595,0.675,8.0,-8.817,1.0,1.0,0.465,0.0617,0.0,0.1,0.358,90.966
4FjU0QMLlzsMs45JQg5LLH,0.57,0.109,11.0,-12.845,1.0,0.0,0.0434,0.968,0.00237,0.142,0.46,111.861
2BP3KZc2v8AgHyAIm2QApF,0.61,0.817,3.0,-8.351,1.0,0.0,0.0368,0.249,0.0,0.292,0.621,149.977
5UeLSFqz9DJ2zJ7V2K9aCa,0.532,0.951,2.0,-5.292,1.0,0.0,0.147,0.00202,0.000644,0.0687,0.474,106.905
5YGJzSL1fYvjwsfy1f1iqJ,0.635,0.584,0.0,-6.471,1.0,0.0,0.225,0.47,2.32e-05,0.104,0.53,200.216
4gCqjWbJCSBSeZ14sPKZ83,0.646,0.418,6.0,-7.061,1.0,0.0,0.0336,0.2,1.23e-06,0.084,0.678,98.244
28CUYJLMbAqwaoNJeXyF3g,0.735,0.583,6.0,-10.051,1.0,0.0,0.561,0.11,8.15e-06,0.243,0.839,167.526
0goEaYw1cI7ubi2YO2WMFJ,0.803,0.927,6.0,-5.408,1.0,0.0,0.185,0.0136,0.0108,0.0768,0.385,168.002
5O4NFbDqJ8SOfbjnIhdPDt,0.525,0.882,5.0,-4.479,1.0,0.0,0.0467,0.0252,0.0,0.101,0.623,101.674
7B0qsZqbqQ0O1hym45yMsq,0.697,0.328,2.0,-15.854,0.0,0.0,0.049,0.389,0.000478,0.0879,0.448,136.716
3YNKbymzBpPlqGTQnwtYWn,0.411,0.106,7.0,-19.64,1.0,0.0,0.04,0.961,0.0225,0.124,0.169,137.943
0VutyLEoI1f7HzWLQ9LF4Y,0.186,0.864,5.0,-6.012,1.0,0.0,0.0556,3.62e-05,1.08e-05,0.127,0.223,83.682
5zsK7qHas5MM06v9QZcYiM,0.611,0.166,10.0,-18.892,1.0,0.0,0.031,0.92,0.506,0.106,0.0376,132.057
1F4JzsIkuiC9EG5zmucGJb,0.241,0.923,1.0,-1.682,0.0,0.0,0.0512,5.36e-05,0.0,0.0882,0.321,131.554
5XRmc3McELYoBc2rj0P39u,0.532,0.503,0.0,-9.645,1.0,0.0,0.0337,0.151,1.05e-06,0.262,0.774,143.029
4MJ4El9vcKHOQT2RNIhrh2,0.6,0.372,0.0,-10.477,1.0,0.0,0.0256,0.726,0.59,0.154,0.553,79.705
1wGM7CVQGW7nTNMmEQ6Y7m,0.412,0.0741,7.0,-19.912,1.0,0.0,0.0391,0.949,0.825,0.114,0.13,112.726
54dnPdKMC01I58emDwqTOQ,0.511,0.874,4.0,-5.827,1.0,0.0,0.0394,0.0199,0.000673,0.404,0.651,81.142
1k9fcGWwrnyuij2Lvd3OHs,0.552,0.519,6.0,-7.876,1.0,0.0,0.0537,0.551,5.16e-06,0.0914,0.509,118.727
5IQa3C87mUpZawAFAu5mdW,0.907,0.46,0.0,-6.787,1.0,0.0,0.0559,0.544,0.00132,0.344,0.261,129.954
1x71r5nkB6W1TNStpFxf5j,0.51,0.867,9.0,-7.733,1.0,0.0,0.0402,0.0388,0.000137,0.387,0.854,175.939
5cKptmH7PMu6D0dxuaF3Vw,0.346,0.569,7.0,-6.161,1.0,0.0,0.032,0.0888,1.86e-06,0.105,0.16,114.261
2VNfJpwdEQBLyXajaa6LWT,0.779,0.87,5.0,-13.141,0.0,0.0,0.0574,0.00644,0.0107,0.0399,0.555,102.689
36N0wCA0Jn5KrlinaChvig,0.216,0.951,10.0,-6.229,0.0,0.0,0.0825,5.23e-05,0.801,0.319,0.208,116.264
5dxTO5UAB46lddMQQRGYNu,0.569,0.835,10.0,-6.734,1.0,0.0,0.0453,0.00615,6.42e-05,0.153,0.883,123.222
1tFH1wIOBqTzBuUduGs6GM,0.604,0.995,10.0,-3.641,0.0,1.0,0.164,0.00306,0.626,0.109,0.262,136.216
5aG2Yq6Nc2zppvXi54Ay0X,0.433,0.376,6.0,-12.579,0.0,0.0,0.0311,0.874,0.353,0.116,0.365,98.041
0AkCo4iURBWDihBQFAzbJp,0.729,0.838,11.0,-5.729,0.0,0.0,0.0298,0.0194,0.0,0.0855,0.687,108.11
6hs3SDnbO3f6VQuPO4KBEb,0.5,0.681,0.0,-9.556,1.0,0.0,0.0672,0.114,4.01e-05,0.139,0.745,119.46
7BlW0EYOvMSLHXKGcJDFmZ,0.798,0.556,5.0,-5.697,0.0,0.0,0.0417,0.246,0.0,0.109,0.498,125.992
59yzZJSFso9CMcIzrEvhtL,0.785,0.589,6.0,-9.465,0.0,0.0,0.0304,0.266,0.284,0.196,0.413,128.39
2RlgNHKcydI9sayD2Df2xp,0.388,0.338,10.0,-10.054,1.0,0.0,0.0328,0.652,3.72e-06,0.248,0.477,177.784
4faZbPZPQAmHADVtQNsv5E,0.385,0.793,7.0,-2.647,1.0,0.0,0.0943,0.446,0.0,0.0762,0.765,194.735
6Wiyd7AsRdXvXGrxNkbqQ1,0.738,0.562,0.0,-5.435,0.0,1.0,0.0347,0.633,0.0,0.102,0.476,127.452
3JQ1QwhKrHJHP76TGzhs7r,0.196,0.995,5.0,-5.105,0.0,0.0,0.14,1.5e-05,0.165,0.185,0.0388,89.742
2u5khoyvqsyvkngbMoC13M,0.343,0.243,8.0,-20.412,0.0,0.0,0.0309,0.892,0.986,0.103,0.274,90.023
37OBhWRMPAvFdxGaNrDg16,0.463,0.749,2.0,-6.631,1.0,0.0,0.0834,0.255,0.24,0.341,0.326,100.799
1300POeOaj8qho30FRHjgf,0.631,0.638,7.0,-8.958,1.0,0.0,0.0274,0.4,0.000516,0.216,0.812,133.739
0PCGfA36HrVPmsBZJ57zOU,0.523,0.689,10.0,-6.58,1.0,0.0,0.027,0.228,0.0,0.109,0.547,84.09
4BC2WQKrZdqMX6rHsvVbUy,0.578,0.807,9.0,-8.078,1.0,0.0,0.0361,0.000974,0.000416,0.0526,0.384,110.053
78foP0vBRj11NOU0j2WJi3,0.635,0.672,8.0,-6.592,0.0,0.0,0.0351,0.0167,0.00238,0.124,0.348,128.012
0nlZjTPzW6S9JIESuGfImT,0.662,0.788,11.0,-5.544,0.0,0.0,0.0635,0.0812,0.141,0.0351,0.929,116.499
0EX4nzhp5Ry2kx2Z89JjZb,0.589,0.932,0.0,-5.018,1.0,0.0,0.0272,0.0104,0.0231,0.264,0.679,120.012
2OxcH2hvo4SrVGO3gd7RJO,0.632,0.819,1.0,-5.912,1.0,0.0,0.156,0.032,0.0094,0.0473,0.454,176.01
3L2vZkWxlGn9Ix3ahwozGF,0.645,0.704,0.0,-5.437,1.0,0.0,0.0309,0.0592,0.0,0.17,0.475,116.818
24ZFJvPZB1viPZVkHLFLE6,0.171,0.0991,0.0,-17.143,1.0,0.0,0.0407,0.954,0.0794,0.0959,0.237,67.42
34cbXKoeiguKS93VAhZoDo,0.37,0.757,10.0,-6.436,1.0,0.0,0.036,5.22e-05,0.517,0.149,0.28,126.445
0h4kP0o9xpKRPYFcr9hpQI,0.591,0.81,2.0,-6.649,1.0,0.0,0.0305,0.188,1.21e-05,0.106,0.91,152.493
5ZwXpxkFA2qW0nGCXwpIx4,0.173,0.953,2.0,-7.28,1.0,0.0,0.0841,3.97e-06,0.803,0.365,0.245,167.21
6q7BX8KPSRvP7BOq5O57nJ,0.232,0.425,2.0,-9.536,0.0,0.0,0.0316,0.029,0.0951,0.284,0.0625,130.241
5Kx0hPHrikncSFpa8m61pU,0.311,0.59,7.0,-12.29,1.0,0.0,0.0326,0.301,0.397,0.108,0.516,100.223
18EEe0ruzryIuEV3IVjFhF,0.423,0.255,9.0,-15.87,1.0,0.0,0.0366,0.0501,0.868,0.0872,0.0993,142.867
6ADH2LsNyV7DlrQlIMjA8N,0.56,0.305,5.0,-9.369,1.0,0.0,0.0278,0.532,0.00775,0.665,0.0393,139.953
1wPhx62DRpvULqckrdWlIt,0.445,0.917,8.0,-4.683,1.0,0.0,0.0407,0.00127,0.0028,0.356,0.564,100.254
27MKu6lhJbEmRkWXCARSu6,0.666,0.821,4.0,-6.56,0.0,0.0,0.0274,0.228,0.000162,0.08,0.88,112.135
1nzks1fyExUyPLHcSefs0R,0.604,0.825,3.0,-5.223,1.0,0.0,0.0425,0.0247,0.00968,0.0801,0.547,93.342
3UmaczJpikHgJFyBTAJVoz,0.78,0.768,6.0,-4.325,0.0,1.0,0.238,0.0371,2.34e-06,0.518,0.507,80.063
6gvIMEn722gqusnbcXtmSS,0.613,0.514,2.0,-6.557,0.0,0.0,0.0299,0.354,0.00334,0.241,0.344,136.027
0UxFGVd8wEFNt4AItbBOTx,0.559,0.476,5.0,-8.791,1.0,0.0,0.0271,0.477,0.00164,0.176,0.707,79.24
7BWXqx8cIiSAyc4kLt22PX,0.384,0.467,9.0,-13.643,1.0,0.0,0.0439,0.432,0.0124,0.636,0.258,119.535
1hTD0NC8VMBMSr9aelvTXZ,0.782,0.437,7.0,-14.583,1.0,0.0,0.0612,0.831,0.0184,0.0855,0.375,101.189
0a4agFmqHXxcZl1nho1BxM,0.694,0.577,4.0,-14.63,1.0,0.0,0.0308,0.015,0.00836,0.0853,0.845,114.478
4J9u7UsXH7F6sFI32KnYuP,0.724,0.535,3.0,-7.616,0.0,0.0,0.0588,0.0477,0.0,0.0314,0.664,133.816
0xSF7iHZQxaZYMAiBfobms,0.664,0.576,10.0,-7.009,0.0,0.0,0.0368,0.0056,0.019,0.438,0.216,91.977
4nPh6RbDTN9aKtc0w42YN8,0.224,0.584,9.0,-7.215,0.0,0.0,0.0428,0.0509,0.00041,0.0875,0.188,159.595
6jWLyg8AuMQ9LtIB2UlfOF,0.537,0.858,1.0,-4.903,1.0,0.0,0.0349,0.000966,0.0,0.0812,0.502,124.599
6Jub05dvpbF4Im83NqMCUg,0.452,0.817,7.0,-2.27,1.0,0.0,0.273,0.00383,0.0,0.138,0.867,161.362
3r23hGBYlLcOs4PBIygv5D,0.24,0.269,10.0,-12.519,0.0,0.0,0.0384,0.874,0.178,0.0948,0.0806,143.772
4XX1pFUkQOZTYp6Hb6a6Ae,0.722,0.961,9.0,-4.812,1.0,0.0,0.0514,0.0883,0.61,0.278,0.91,126.113
7hrTKa1ox63BK92heUKt5f,0.689,0.781,1.0,-7.569,1.0,1.0,0.0309,0.0534,0.399,0.0946,0.963,138.022
2VHNsY89s3OW8eKA27PZc5,0.591,0.907,8.0,-6.006,1.0,0.0,0.0379,0.179,4.23e-05,0.134,0.391,119.975
1DzHhGRaNDPfV2jJy2XyjJ,0.388,0.945,5.0,-6.438,0.0,1.0,0.432,0.427,0.000142,0.262,0.236,94.029
6oNvmplQGUkmAh441Teows,0.66,0.711,5.0,-10.211,1.0,0.0,0.0334,0.181,7.47e-06,0.0647,0.726,109.328
4s6LhHAV5SEsOV0lC2tjvJ,0.552,0.608,1.0,-9.786,0.0,0.0,0.0345,0.352,0.0,0.0533,0.637,112.367
7mimnm2QlSzW3J38FRMETP,0.661,0.846,5.0,-8.869,1.0,0.0,0.0467,0.129,5.17e-06,0.0355,0.911,101.068
4JK5kKfQxGDLjLYTWhDDJC,0.727,0.527,7.0,-10.777,1.0,0.0,0.0402,0.756,0.0779,0.0412,0.712,79.969
7t7jwubCD9AyVXy36mMkR5,0.311,0.822,2.0,-6.284,1.0,0.0,0.0438,0.102,0.00195,0.097,0.376,159.622
3FtAYGNjAwILCXSM9j6j3V,0.592,0.139,9.0,-18.192,0.0,0.0,0.0355,0.556,0.913,0.0732,0.0393,120.25
1UJNbgfTzG1gZZTWFJdMf1,0.705,0.751,7.0,-4.767,1.0,0.0,0.287,0.0598,2.51e-06,0.907,0.819,80.727
4z8TANeWtmi0u4GEvtKU7t,0.508,0.219,1.0,-12.644,0.0,0.0,0.0351,0.65,2.16e-05,0.156,0.0904,122.985
6pbUvNaN9qcUJZt1OvFjNz,0.449,0.931,3.0,-4.487,1.0,0.0,0.0545,3.85e-05,0.288,0.092,0.149,128.01
3jE1ffzfKtnALJVGlXgl7D,0.716,0.529,1.0,-9.012,0.0,1.0,0.413,0.063,1.63e-05,0.211,0.552,151.387
2HaS8ukAb0Y7kn8cpMCasQ,0.352,0.829,5.0,-4.892,0.0,0.0,0.0348,0.121,0.0668,0.183,0.866,73.532
4EkNINvDLeGgIL4zYGsYPb,0.727,0.627,2.0,-11.7,1.0,0.0,0.0633,0.0566,0.003,0.0779,0.773,109.603
3BK3FS5ndEMAH7OJZSs1HY,0.752,0.833,0.0,-6.869,1.0,0.0,0.0468,0.00102,0.239,0.0775,0.95,127.005
55ol0W7FtPHP3cC8qXm1xU,0.561,0.672,4.0,-5.921,1.0,0.0,0.0276,0.00646,0.0166,0.271,0.21,111.921
4E73mIgGehdEHxMuxEd7I9,0.612,0.99,7.0,-6.848,1.0,0.0,0.0612,0.0015,0.000837,0.435,0.468,140.039
3Pzk2Q10nxX2YKw7RU8567,0.708,0.752,0.0,-4.261,0.0,0.0,0.0568,0.00507,1.72e-06,0.203,0.889,130.015
3rOzVUgGN5jDdYrBwsErZO,0.612,0.868,10.0,-4.045,1.0,0.0,0.0348,0.259,0.572,0.139,0.951,125.071
1hLKx2Ph4gPN79VuAW2jHR,0.816,0.721,9.0,-5.084,0.0,1.0,0.277,0.363,0.0,0.0721,0.375,93.566
0jHtIhSDkpYEdiWfXpJqhy,0.212,0.343,6.0,-11.749,1.0,0.0,0.0337,0.509,0.986,0.08,0.152,158.878
73YXEwnSAVlOrh3Xxuggcc,0.302,0.118,3.0,-15.782,1.0,0.0,0.0401,0.968,0.977,0.129,0.142,112.61
3bMfUUpzUzqWp9II00yRhE,0.367,0.122,9.0,-21.34,0.0,0.0,0.0319,0.984,4.37e-05,0.172,0.104,75.265
0O45fw2L5vsWpdsOdXwNAR,0.967,0.583,7.0,-5.562,0.0,1.0,0.0789,0.0584,0.0,0.0519,0.964,117.0
7aJjjDLROYLhFC6BLrf27C,0.438,0.749,8.0,-5.573,0.0,0.0,0.0308,0.000955,2.02e-05,0.119,0.159,122.031
19MMMKq4LzbTvhOMYccIRd,0.487,0.491,2.0,-12.063,1.0,0.0,0.0279,0.595,0.147,0.113,0.435,144.287
5TwDBVmBEKzqIz5Sb1Dw0g,0.655,0.637,0.0,-6.45,1.0,0.0,0.0246,0.0555,0.0943,0.167,0.629,91.002
2Nq5FAdFD2GOWH3l04kBWB,0.388,0.114,10.0,-16.57,1.0,0.0,0.0507,0.953,0.0,0.0439,0.272,69.82
1W1tZklFWphskyEek3cPdI,0.387,0.429,10.0,-10.202,1.0,0.0,0.0396,0.129,1.39e-06,0.138,0.567,78.608
7qtpPSLeZMGv0vrCZu5kxu,0.397,0.773,7.0,-5.931,0.0,0.0,0.0456,0.322,0.553,0.27,0.844,93.148
4RieaJbPBKDv57CJ7NuHAO,0.56,0.683,7.0,-8.124,1.0,0.0,0.0342,0.287,3.53e-06,0.108,0.811,89.485
6z7fZRrQfOH3ZjWEkC4QhC,0.6,0.938,8.0,-3.806,1.0,0.0,0.0821,0.0173,0.0,0.355,0.469,144.953
0oX8zOaXOaSAh7VbHsNcm2,0.704,0.747,7.0,-6.883,1.0,0.0,0.027,0.509,0.00886,0.203,0.888,114.002
5yjKWD8yEufEzUQrQhr0CI,0.3,0.637,2.0,-7.641,1.0,0.0,0.031,0.0723,0.0,0.0885,0.231,90.486
35J5fWBYFx1LTut0JwXxgh,0.784,0.642,6.0,-7.448,1.0,0.0,0.288,0.0891,3.37e-06,0.119,0.665,95.625
4SlXWEtT9mFIqe6AJXJ1nk,0.803,0.775,4.0,-4.532,1.0,0.0,0.059,0.468,0.0,0.411,0.967,108.016
5iM1Csh4jiBHdt0TCnjB4Z,0.895,0.535,1.0,-11.131,1.0,0.0,0.171,0.0813,0.0,0.25,0.717,103.733
2OOj0z71Ducvb51lYpf1k1,0.678,0.124,0.0,-22.322,1.0,0.0,0.0298,0.482,1.57e-05,0.0641,0.53,79.894
0oiyxsD2AjCeG3YeyUFZh5,0.31,0.874,0.0,-3.586,1.0,1.0,0.137,0.00813,0.0,0.219,0.182,104.994
6OGkZoqso1wbIy5O6cV56N,0.252,0.961,11.0,-4.937,0.0,0.0,0.0902,9.05e-05,0.858,0.186,0.0694,144.532
3FUYFfdWMiBUjogeXev6TJ,0.341,0.597,5.0,-10.239,1.0,0.0,0.0333,0.358,0.869,0.134,0.0728,138.826
1s4fJRRdUXd2GKWPZPRG9a,0.647,0.508,6.0,-6.468,1.0,0.0,0.0362,0.469,0.00013,0.158,0.482,76.011
5FGH5r7YbwT627hwKMO2pp,0.553,0.691,4.0,-9.825,0.0,0.0,0.0513,0.00115,0.000641,0.103,0.622,130.394
0jMyU6bO52IYhAEoWbT4K9,0.541,0.662,7.0,-7.196,1.0,0.0,0.0382,0.175,0.0,0.0803,0.742,144.046
09qzRI951OVkXGCc33gzcT,0.673,0.842,3.0,-4.627,1.0,0.0,0.0365,0.06,0.000257,0.184,0.897,125.571
7D97JnBT73FWUh9KmRvP9M,0.673,0.866,10.0,-8.34,1.0,0.0,0.0391,0.695,0.000231,0.328,0.839,93.224
5ss8EKvZmxatWEAkbkkAsr,0.242,0.56,1.0,-8.072,0.0,0.0,0.032,0.117,0.169,0.326,0.101,109.768
65fqcmj2M1EiERwDoIflDt,0.617,0.922,11.0,-8.565,0.0,0.0,0.0583,0.00422,0.206,0.173,0.314,114.986
3oC29LLhQc5e7c62KVXpF9,0.594,0.675,9.0,-12.911,1.0,0.0,0.0464,0.0865,0.00026,0.135,0.72,113.918
3UGAFI6gHmz88xMQbHr1UT,0.428,0.604,4.0,-7.407,0.0,0.0,0.0326,8.48e-05,0.00223,0.613,0.06,144.934
59XqA0QB5YCTflfzZ6SYk0,0.55,0.474,0.0,-9.841,1.0,0.0,0.0277,0.511,0.00417,0.0926,0.5,150.001
59BweHnnNQc5Y55WO30JuK,0.576,0.382,4.0,-9.98,0.0,0.0,0.0361,0.888,0.000555,0.132,0.55,102.575
3Cx4yrFaX8CeHwBMReOWXI,0.712,0.967,7.0,-5.206,1.0,0.0,0.047,0.0771,0.0,0.356,0.895,145.024
5hFxqwS1zWUZ4wLEakV6go,0.629,0.766,2.0,-7.031,1.0,0.0,0.0397,0.149,0.723,0.104,0.642,146.011
78eKi8lHOQarnHAnYDgkL8,0.51,0.73,0.0,-7.834,1.0,0.0,0.0304,0.02,1.2e-05,0.22,0.598,117.899
2dGaTvl8v6bp1yvrvioL25,0.294,0.192,0.0,-19.1,1.0,0.0,0.0347,0.277,0.754,0.124,0.13,125.163
0pUVeEgZuNyFzIMKp67RbS,0.391,0.815,9.0,-6.197,1.0,0.0,0.0518,0.0177,0.00226,0.276,0.647,84.383
3RNyGLgSvmVRZ7xKUp8Wgd,0.754,0.449,4.0,-14.013,1.0,0.0,0.0615,0.724,0.0,0.162,0.973,82.751
4AUnnSYhIv36tYBTFLp2hC,0.395,0.448,2.0,-11.907,0.0,0.0,0.0287,0.201,0.782,0.106,0.0671,76.005
7ckAIfkXRv3D0PZkSW7gfW,0.771,0.538,8.0,-7.817,1.0,0.0,0.026,0.364,7.89e-06,0.176,0.612,99.973
68vgtRHr7iZHpzGpon6Jlo,0.662,0.507,5.0,-8.238,1.0,0.0,0.118,0.257,0.0,0.0465,0.676,86.412
1Lhwn4PqeGpM4LTVUowW76,0.854,0.673,4.0,-3.132,0.0,0.0,0.185,0.038,0.000227,0.255,0.955,95.0
4bvgMdqQFtT3zMy9BfwfIh,0.181,0.94,10.0,-7.737,0.0,0.0,0.101,0.000459,0.24,0.315,0.17,180.034
2LuJkoxMlLQshNTVa8oCXW,0.342,0.873,5.0,-3.152,0.0,0.0,0.0414,0.019,2.2e-05,0.164,0.85,168.74
7ArpolxjbdPWgf4Bc7AtaC,0.677,0.676,7.0,-5.973,1.0,1.0,0.316,0.012,0.0,0.124,0.347,90.933
4Gmkqn3V7IMTkOmmiX7cbb,0.632,0.513,8.0,-8.246,1.0,0.0,0.0336,0.377,0.0,0.118,0.185,116.632
0WkZQPNC0c7yrsMX1arVAd,0.643,0.617,9.0,-5.006,1.0,0.0,0.0801,0.823,0.0,0.33,0.881,157.748
4eb2zXeajJRwlTWeH8gUOc,0.66,0.688,1.0,-7.34,1.0,0.0,0.0541,0.00175,0.0017,0.257,0.54,124.761
58Cwsyj2ldrxvXwYOuiw03,0.63,0.509,1.0,-9.144,1.0,0.0,0.029,0.138,3.77e-06,0.0648,0.231,128.011
603N4XGJUTbK760GLCvIIs,0.601,0.095,1.0,-18.478,1.0,0.0,0.0374,0.93,0.000285,0.116,0.672,122.975
3QAC3S7Gf5anLpg2FXAnJd,0.239,0.232,3.0,-10.425,1.0,0.0,0.0354,0.206,0.000555,0.111,0.121,183.981
1NBogIJPGYfOuR0yKKqP9a,0.735,0.477,4.0,-7.313,0.0,0.0,0.0983,0.376,0.0812,0.476,0.561,132.139
4lhUMg8TNMsmj1YxopeW5A,0.443,0.718,5.0,-7.826,0.0,0.0,0.0338,0.138,0.000297,0.296,0.611,178.24
4pz8CC1ZM3zkwafFsUjMtk,0.383,0.639,9.0,-14.11,1.0,0.0,0.0374,8.62e-06,0.0606,0.0697,0.329,125.242
2qq0RYYIuQxXcOxQKN0drC,0.888,0.699,1.0,-10.425,1.0,0.0,0.164,0.0159,0.000306,0.111,0.697,103.066
3Bz3lj6E9VFBk1Wj1hC8vw,0.51,0.498,4.0,-8.993,1.0,0.0,0.0347,0.167,0.00498,0.13,0.167,115.011
3943HtX08Ha2g3tiNAMdtv,0.492,0.246,11.0,-16.082,1.0,0.0,0.0291,0.729,0.316,0.333,0.446,92.643
2aC4dekmnklfC6edwh3Wda,0.819,0.514,5.0,-7.238,1.0,0.0,0.0441,0.831,0.0,0.0784,0.74,121.466
2Ck23L2znrPAFiyopqzWUj,0.302,0.961,7.0,-5.619,1.0,0.0,0.116,0.445,0.00268,0.823,0.659,152.366
4flD9PscVK6nTjMvRbPNEX,0.534,0.25,3.0,-11.684,1.0,0.0,0.0359,0.668,3.86e-05,0.108,0.123,116.179
6QhXQOpyYvbpdbyjgAqKdY,0.755,0.876,0.0,-8.867,1.0,0.0,0.0362,0.357,5.17e-06,0.22,0.954,102.762
0qFbIlStVP8ko2ZQOj2sSQ,0.807,0.409,7.0,-10.014,1.0,0.0,0.201,0.0845,0.0309,0.0917,0.556,91.923
7aAkwqs3Yp94iIiPRRD7QA,0.807,0.571,4.0,-6.177,1.0,0.0,0.0332,0.00797,0.00028,0.337,0.811,93.008
1JpyqP6Bty24JxwGLlaWKt,0.349,0.67,9.0,-6.342,1.0,0.0,0.0318,0.265,0.0362,0.189,0.354,100.702
5dNfHmqgr128gMY2tc5CeJ,0.795,0.523,1.0,-7.165,1.0,0.0,0.0423,0.061,0.0,0.0914,0.855,133.024
6FQ36fnytRtVALIpsBwXBv,0.349,0.109,2.0,-15.146,1.0,0.0,0.0308,0.96,4.92e-06,0.245,0.144,97.794
4jWK598wEA0X0tQm6xIcPn,0.262,0.991,9.0,-5.965,0.0,0.0,0.207,0.0519,0.0323,0.376,0.0382,100.38
44fjopa7xgDY2XBZRnyDBU,0.523,0.446,2.0,-10.135,1.0,0.0,0.0352,0.434,9.31e-06,0.138,0.331,172.756
74ZEiucPvI6jqYe3YxJwx6,0.689,0.892,9.0,-4.008,1.0,1.0,0.341,0.055,0.0,0.366,0.632,171.762
0TQwoYnLVBiIEmaMFbzOEc,0.528,0.925,2.0,-7.034,1.0,0.0,0.0461,0.04,0.0298,0.233,0.602,120.362
1z7FW0nlEBGtQWQ19kz7qp,0.888,0.777,6.0,-6.262,1.0,0.0,0.0505,0.0961,3.14e-05,0.0514,0.876,118.998
